278,2,打篮球,da3lan2qiu2,dǎlánqiú,play basketball
279,2,完,wan2,wán,finish
280,2,觉得,jue2de2,juédé,think
281,2,知道,zhi1dao4,zhīdào,know
282,2,希望,xi1wang4,xīwàng,hope
283,2,可以,ke3yi3,kěyǐ,can
284,2,要,yao4,yào,ask for
285,2,可能,ke3neng2,kěnéng,may
286,2,高,gao1,gāo,tall
287,2,红,hong2,hóng,red
288,2,白,bai2,bái,white
289,2,黑,hei1,hēi,black
290,2,忙,mang2,máng,busy
291,2,快,kuai4,kuài,fast
292,2,慢,man4,màn,slow
293,2,远,yuan3,yuǎn,far
294,2,近,jin4,jìn,close
295,2,好吃,hao3chi1,hǎochī,delicious
296,2,累,lei4,lèi,tire
297,2,长,chang2,cháng,long
298,2,新,xin1,xīn,new
299,2,贵,gui4,guì,expensive
300,2,便宜,pian2yi,piányi,cheap
301,2,晴,qing2,qíng,fine
302,2,阴,yin1,yīn,cloudy
303,2,错,cuo4,cuò,wrong
304,2,快乐,kuai4le4,kuàilè,happy
305,3,阿姨,a1yi2,āyí,aunt
306,3,啊,a,a,ah
307,3,矮,ai3,ǎi,short
308,3,爱好,ai4hao4,àihào,hobby
309,3,安静,an1jing4,ānjìng,quiet
310,3,把,ba3,bǎ,hold
311,3,班,ban1,bān,class
312,3,搬,ban1,bān,turn; pull
313,3,半,ban4,bàn,half
314,3,办法,ban4fa3,bànfǎ,way
315,3,办公室,ban4gong1shi4,bàngōngshì,office
316,3,帮忙,bang1mang2,bāngmáng,help
317,3,包,bao1,bāo,package
318,3,饱,bao3,bǎo,full
319,3,北方,bei3fang1,běifāng,north
320,3,被,bei4,bèi,cover
321,3,鼻子,bi2zi,bízi,nose
322,3,比,bi3,bǐ,than
323,3,比较,bi3jiao4,bǐjiào,compare
324,3,比赛,bi3sai4,bǐsài,competition
325,3,必须,bi4xu1,bìxū,must
326,3,变化,bian4hua4,biànhuà,change
327,3,表示,biao3shi4,biǎoshì,express
328,3,表演,biao3yan3,biǎoyǎn,perform
329,3,别人,bier2en,biéren,other people
330,3,宾馆,bin1guan3,bīnguǎn,hotel
331,3,冰箱,bing1xiang1,bīngxiāng,refrigerator
332,3,才,cai2,cái,just
333,3,菜单,cai4dan1,càidān,menu
334,3,参加,can1jia1,cānjiā,participate in
335,3,草,cao3,cǎo,grass
336,3,层,ceng2,céng,layer
337,3,差,cha4,chà,difference
338,3,超市,chao1shi4,chāoshì,supermarket
339,3,衬衫,chen4shan1,chènshān,shirt
340,3,成绩,cheng2ji4,chéngjì,achievement
341,3,城市,cheng2shi4,chéngshì,city
342,3,迟到,chi2dao4,chídào,late
343,3,出现,chu1xian4,chūxiàn,appear
344,3,厨房,chu2fang2,chúfáng,kitchen
345,3,除了,chu2le,chúle,except
346,3,春,chun1,chūn,spring
347,3,词语,ci2yu3,cíyǔ,terms
348,3,聪明,cong1ming,cōngming,clever
349,3,打扫,da3sao3,dǎsǎo,clean
350,3,打算,da3suan4,dǎsuàn,plan
351,3,带,dai4,dài,belt
352,3,担心,dan1xin1,dānxīn,worry
353,3,蛋糕,dan4gao1,dàngāo,cake
354,3,当然,dang1ran2,dāngrán,of course
355,3,地,de,de,
356,3,灯,deng1,dēng,lamp
357,3,低,di1,dī,low
358,3,地方,di4fang,dìfang,local
359,3,地铁,di4tie3,dìtiě,metro
360,3,地图,di4tu2,dìtú,map
361,3,电梯,dian4ti1,diàntī,elevator
362,3,电子邮件,dian4zi3you2jian4,diànzǐyóujiàn,email
363,3,东,dong1,dōng,east
364,3,冬,dong1,dōng,winter
365,3,动物,dong4wu4,dòngwù,animal
366,3,短,duan3,duǎn,short
367,3,段,duan4,duàn,paragraph
368,3,锻炼,duan4lian4,duànliàn,physical exercise
369,3,多么,duo1me,duōme,what
370,3,饿,e4,è,hungry
371,3,而且,er2qie3,érqiě,and
372,3,耳朵,er3duo,ěrduo,ears
373,3,发烧,fa1shao1,fāshāo,have a fever
374,3,发现,fa1xian4,fāxiàn,find
375,3,方便,fang1bian4,fāngbiàn,convenient
376,3,放,fang4,fàng,discharge
377,3,放心,fang4xin1,fàngxīn,don’t worry
378,3,分,fen1,fēn,branch
379,3,附近,fu4jin4,fùjìn,nearby
380,3,复习,fu4xi2,fùxí,review
381,3,干净,gan1jing4,gānjìng,clean
382,3,敢,gan3,gǎn,dare
383,3,感冒,gan3mao4,gǎnmào,get a cold
384,3,刚才,gang1cai2,gāngcái,just
385,3,跟,gen1,gēn,with
386,3,根据,gen1ju4,gēnjù,according to
387,3,更,geng4,gèng,more
388,3,公司,gong1si1,gōngsī,company
389,3,公园,gong1yuan2,gōngyuán,park
390,3,故事,gu4shi,gùshi,story
391,3,刮风,gua1feng1,guāfēng,windy
392,3,关,guan1,guān,shut
393,3,关系,guan1xi4,guānxì,relationship
394,3,关心,guan1xin1,guānxīn,care for
395,3,关于,guan1yu2,guānyú,about
396,3,国家,guo2jia1,guójiā,country
397,3,果汁,guo3zhi1,guǒzhī,fruit juice
398,3,过去,guo4qu4,guòqù,past times
399,3,还是,hai2shi4,háishì,still
400,3,害怕,hai4pa4,hàipà,fear
401,3,河,he2,hé,river
402,3,黑板,hei1ban3,hēibǎn,blackboard
403,3,护照,hu4zhao4,hùzhào,passport
404,3,花 (动),hua1,huā,flower (move)
405,3,花园,hua1yuan2,huāyuán,garden
406,3,画,hua4,huà,painting
407,3,坏,huai4,huài,bad
408,3,还,huan2,huán,still
409,3,环境,huan2jing4,huánjìng,environment
410,3,换,huan4,huàn,change
411,3,黄,huang2,huáng,yellow
412,3,会议,hui4yi4,huìyì,meeting
413,3,或者,huo4zhe3,huòzhě,perhaps
414,3,几乎,ji1hu1,jīhū,almost
415,3,机会,ji1hui4,jīhuì,opportunity
416,3,极,ji2,jí,extremely
417,3,记得,ji4de,jìde,remember
418,3,季节,ji4jie2,jìjié,season
419,3,检查,jian3cha2,jiǎnchá,inspect
420,3,简单,jian3dan1,jiǎndān,simple
421,3,健康,jian4kang1,jiànkāng,healthy
422,3,见面,jian4mian4,jiànmiàn,meet
423,3,讲,jiang3,jiǎng,speak
424,3,教,jiao1,jiāo,teach
425,3,角,jiao3,jiǎo,horn
426,3,脚,jiao3,jiǎo,foot
427,3,接,jie1,jiē,meet
428,3,街道,jie1dao4,jiēdào,street
429,3,结婚,jie2hun1,jiéhūn,marry
430,3,结束,jie2shu4,jiéshù,end
431,3,节目,jie2mu4,jiémù,program
432,3,节日,jier2i4,jiérì,festival
433,3,解决,jie3jue2,jiějué,solve
434,3,借,jie4,jiè,borrow
435,3,经常,jing1chang2,jīngcháng,often
436,3,经过,jing1guo4,jīngguò,after
437,3,经理,jing1li3,jīnglǐ,manager
438,3,久,jiu3,jiǔ,long
439,3,旧,jiu4,jiù,used
440,3,举行,ju3xing2,jǔxíng,hold
441,3,句子,ju4zi,jùzi,sentence
442,3,决定,jue2ding4,juédìng,decision
443,3,渴,ke3,kě,thirsty
444,3,可爱,ke3’ai4,kě’ài,lovely
445,3,刻,ke4,kè,moment
446,3,客人,ke4ren2,kèrén,guest
447,3,空调,kong1tiao2,kōngtiáo,air conditioner
448,3,口,kou3,kǒu,mouth
449,3,哭,ku1,kū,cry
450,3,裤子,ku4zi,kùzi,trousers
451,3,筷子,kuai4zi,kuàizi,chopsticks
452,3,蓝,lan2,lán,blue
453,3,老,lao3,lǎo,old
454,3,离开,li2kai1,líkāi,leave
455,3,礼物,li3wu4,lǐwù,gift
456,3,历史,li4shi3,lìshǐ,history
457,3,脸,lian3,liǎn,face
458,3,练习,lian4xi2,liànxí,practice
459,3,辆,liang4,liàng,car
460,3,了解,liao3jie3,liǎojiě,understand
461,3,邻居,lin2ju1,línjū,neighbor
462,3,楼,lou2,lóu,floor
463,3,绿,lv4,lǜ,green
464,3,马,ma3,mǎ,horse
465,3,马上,ma3shang4,mǎshàng,soon; right off
466,3,卖,mai4,mài,sell
